hotel,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,arrival_date_num,stay_type,is_canceled
City Hotel,6,July,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,1,9,A,0,No Deposit,0.0,0.0,0,Transient,80.0,0,2,1,1.0,7,Short Stay,0
City Hotel,77,June,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,7.0,0.0,0,Transient,130.56,0,3,5,2.0,6,Medium Stay,0
Resort Hotel,183,July,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,1,No Deposit,240.0,0.0,0,Transient,148.5,0,1,10,2.0,7,Long Stay,1
Resort Hotel,213,May,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,298.0,0.0,0,Transient-Party,85.0,0,0,2,2.0,5,Short Stay,0
City Hotel,130,March,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,0,No Deposit,9.0,0.0,0,Contract,102.58,0,0,3,2.0,3,Short Stay,0
City Hotel,0,May,0,1,3,0.0,1,BB,AGO,Direct,Direct,0,0,0,F,1,No Deposit,0.0,0.0,0,Transient,305.0,0,0,1,4.0,5,Short Stay,0
Resort Hotel,26,November,2,6,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,2,No Deposit,250.0,0.0,0,Transient,56.0,0,1,8,2.0,11,Long Stay,0
City Hotel,19,June,0,2,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,0,No Deposit,0.0,0.0,0,Transient,129.2,0,0,2,1.0,6,Short Stay,0
City Hotel,152,January,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,3,No Deposit,19.0,0.0,63,Transient-Party,71.0,0,0,1,1.0,1,Short Stay,0
City Hotel,45,June,1,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,65.0,0,1,3,2.0,6,Short Stay,0
Resort Hotel,50,November,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,1,3,2.0,11,Short Stay,0
Resort Hotel,112,December,2,4,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,0,No Deposit,240.0,0.0,0,Transient,92.55,0,1,6,4.0,12,Medium Stay,0
City Hotel,40,August,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,149.4,0,0,5,2.0,8,Medium Stay,0
City Hotel,47,December,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,3,2.0,12,Short Stay,0
City Hotel,240,September,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,140.4,0,0,2,2.0,9,Short Stay,1
City Hotel,96,July,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,3,2.0,7,Short Stay,0
City Hotel,73,November,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,12.0,0.0,27,Transient-Party,0.0,0,0,3,1.0,11,Short Stay,0
City Hotel,237,April,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,113.4,0,0,4,2.0,4,Medium Stay,1
City Hotel,102,November,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,2,5,2.0,11,Medium Stay,1
City Hotel,36,July,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,85.0,0.0,0,Transient,79.0,0,0,4,2.0,7,Medium Stay,1
City Hotel,398,August,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,0,Transient,62.0,0,0,2,2.0,8,Short Stay,1
City Hotel,80,December,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,8.0,0.0,0,Transient,114.9,0,1,3,2.0,12,Short Stay,0
Resort Hotel,199,May,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,298.0,0.0,0,Transient-Party,85.0,0,0,2,2.0,5,Short Stay,0
City Hotel,50,December,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,3.0,0.0,0,Transient-Party,99.67,0,1,3,3.0,12,Short Stay,0
City Hotel,22,May,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,34.0,0.0,0,Transient,140.0,0,0,2,2.0,5,Short Stay,1
City Hotel,284,May,0,5,2,1.0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,134.55,0,3,5,3.0,5,Medium Stay,1
City Hotel,205,September,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,37.0,0.0,0,Transient,120.0,0,0,3,2.0,9,Short Stay,1
Resort Hotel,17,July,0,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,151.33,0,0,3,2.0,7,Short Stay,1
City Hotel,37,September,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,9.0,0.0,0,Transient-Party,94.5,1,0,2,1.0,9,Short Stay,0
Resort Hotel,0,December,0,1,1,0.0,0,BB,PRT,Online TA,Direct,0,0,1,A,0,No Deposit,240.0,0.0,0,Transient,43.0,1,0,1,1.0,12,Short Stay,0
Resort Hotel,0,February,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,5,A,0,No Deposit,0.0,0.0,0,Transient,45.0,1,0,1,2.0,2,Short Stay,0
City Hotel,121,July,2,5,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,0,Transient-Party,135.0,0,0,7,2.0,7,Medium Stay,0
City Hotel,194,October,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,96.3,0,2,3,2.0,10,Short Stay,1
Resort Hotel,0,May,0,1,1,0.0,0,BB,PRT,Direct,Corporate,1,1,16,A,0,No Deposit,47.0,0.0,0,Transient,42.0,0,0,1,1.0,5,Short Stay,0
City Hotel,10,February,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,1,4,2.0,2,Medium Stay,0
Resort Hotel,55,August,2,4,2,0.0,0,HB,MEX,Online TA,TA/TO,0,0,0,D,0,No Deposit,242.0,0.0,0,Transient,179.38,0,0,6,2.0,8,Medium Stay,0
City Hotel,61,May,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,1,No Deposit,0.0,465.0,0,Transient,95.0,0,2,2,2.0,5,Short Stay,0
City Hotel,272,July,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,0,Transient,90.1,0,0,5,2.0,7,Medium Stay,0
City Hotel,0,October,0,1,1,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,87.0,0.0,0,Transient-Party,145.0,0,1,1,1.0,10,Short Stay,0
City Hotel,5,January,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,6,59,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,2,3,1.0,1,Short Stay,0
City Hotel,228,May,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,19.0,0.0,44,Transient,130.0,0,0,5,2.0,5,Medium Stay,1
City Hotel,332,September,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1.0,0.0,0,Contract,62.0,0,0,2,2.0,9,Short Stay,1
City Hotel,39,June,0,3,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,126.67,0,0,3,2.0,6,Short Stay,1
City Hotel,256,June,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,6.0,0.0,0,Transient-Party,90.0,0,0,2,1.0,6,Short Stay,0
City Hotel,76,June,2,2,2,0.0,0,BB,EGY,Online TA,TA/TO,0,0,0,B,6,No Deposit,9.0,0.0,0,Transient,237.2,0,1,4,2.0,6,Medium Stay,0
City Hotel,152,August,1,2,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,0,No Deposit,14.0,0.0,0,Transient-Party,112.5,0,1,3,2.0,8,Short Stay,0
Resort Hotel,183,December,2,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,38.0,0.0,0,Transient,72.0,0,0,3,2.0,12,Short Stay,1
City Hotel,56,March,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,106.2,0,1,3,2.0,3,Short Stay,0
Resort Hotel,149,July,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,240.0,0.0,0,Transient,112.0,0,1,7,2.0,7,Medium Stay,0
City Hotel,3,October,1,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,3,G,1,No Deposit,0.0,45.0,0,Transient,0.0,0,0,2,2.0,10,Short Stay,0
City Hotel,10,March,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,1,No Deposit,9.0,0.0,0,Transient,148.5,0,0,4,2.0,3,Medium Stay,1
Resort Hotel,152,July,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,96.0,0.0,0,Transient,102.8,0,0,4,2.0,7,Medium Stay,0
City Hotel,116,April,2,7,3,1.0,0,HB,FRA,Direct,Direct,0,0,0,E,0,No Deposit,14.0,0.0,0,Transient,230.0,0,1,9,4.0,4,Long Stay,0
Resort Hotel,5,August,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,15.0,0.0,0,Transient,139.2,1,1,2,2.0,8,Short Stay,0
City Hotel,342,September,2,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1.0,0.0,0,Transient,170.0,0,0,6,2.0,9,Medium Stay,1
Resort Hotel,74,November,2,1,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,26.0,0.0,0,Transient,55.8,0,0,3,2.0,11,Short Stay,0
Resort Hotel,393,October,2,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,68.0,0.0,0,Transient,72.0,0,0,4,2.0,10,Medium Stay,1
Resort Hotel,76,July,0,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,250.0,0.0,0,Transient,101.8,0,0,5,2.0,7,Medium Stay,0
Resort Hotel,4,September,0,1,1,0.0,0,BB,Unkown,Corporate,Corporate,0,1,3,A,0,No Deposit,0.0,86.0,0,Transient,134.0,0,0,1,1.0,9,Short Stay,1
City Hotel,0,December,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,1,No Deposit,0.0,0.0,0,Transient,30.0,1,1,4,2.0,12,Medium Stay,0
Resort Hotel,111,April,2,3,2,2.0,0,BB,MDV,Online TA,TA/TO,0,0,0,G,0,No Deposit,240.0,0.0,0,Transient,140.0,0,0,5,4.0,4,Medium Stay,1
City Hotel,100,May,2,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,7.0,0.0,0,Transient,135.89,0,0,8,2.0,5,Long Stay,0
City Hotel,2,October,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,0,No Deposit,0.0,46.0,0,Transient,0.0,0,0,2,1.0,10,Short Stay,0
City Hotel,57,February,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,2,4,2.0,2,Medium Stay,1
City Hotel,69,June,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,236.0,0.0,0,Transient,120.0,0,0,6,1.0,6,Medium Stay,1
City Hotel,2,September,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,0,Group,77.0,0,0,3,1.0,9,Short Stay,0
Resort Hotel,0,November,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,F,0,No Deposit,0.0,0.0,0,Transient,68.0,1,0,1,2.0,11,Short Stay,0
Resort Hotel,0,April,1,1,1,0.0,0,BB,Unkown,Online TA,TA/TO,0,0,1,A,0,No Deposit,241.0,0.0,0,Group,61.6,0,1,2,1.0,4,Short Stay,0
City Hotel,57,July,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,2,No Deposit,0.0,72.0,0,Transient,40.0,0,1,3,1.0,7,Short Stay,0
City Hotel,18,June,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,Non Refund,83.0,0.0,0,Transient,97.58,0,0,1,1.0,6,Short Stay,1
Resort Hotel,198,October,2,5,2,2.0,0,BB,AUT,Online TA,TA/TO,0,0,0,G,2,No Deposit,240.0,0.0,0,Transient-Party,124.14,0,0,7,4.0,10,Medium Stay,1
City Hotel,151,January,0,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,19.0,0.0,63,Transient-Party,71.0,0,1,3,1.0,1,Short Stay,0
Resort Hotel,122,August,2,5,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,4,No Deposit,181.0,0.0,0,Transient-Party,253.8,0,0,7,3.0,8,Medium Stay,0
City Hotel,16,September,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,170.0,0,0,5,1.0,9,Medium Stay,0
Resort Hotel,122,August,1,4,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,3,No Deposit,240.0,0.0,0,Transient,295.5,0,1,5,3.0,8,Medium Stay,1
City Hotel,36,March,2,1,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,0,No Deposit,9.0,0.0,0,Transient,248.0,0,1,3,3.0,3,Short Stay,0
Resort Hotel,167,March,1,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,2,No Deposit,0.0,223.0,0,Transient-Party,60.0,0,0,6,1.0,3,Medium Stay,0
City Hotel,102,May,1,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,2,3,2.0,5,Short Stay,1
City Hotel,58,April,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9.0,0.0,0,Transient,186.3,0,2,1,4.0,4,Short Stay,0
Resort Hotel,397,September,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,96.0,0.0,0,Transient-Party,57.0,0,0,4,1.0,9,Medium Stay,0
City Hotel,36,December,0,1,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9.0,0.0,0,Transient,206.0,0,0,1,4.0,12,Short Stay,0
City Hotel,75,March,2,2,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9.0,0.0,0,Transient,151.3,0,2,4,4.0,3,Medium Stay,0
Resort Hotel,87,October,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,58.0,0,0,3,2.0,10,Short Stay,1
City Hotel,299,August,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1.0,0.0,0,Transient-Party,62.0,0,0,2,2.0,8,Short Stay,1
City Hotel,15,October,0,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0,Transient,105.62,0,2,3,3.0,10,Short Stay,0
City Hotel,25,April,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,0,Transient,148.0,1,0,1,2.0,4,Short Stay,0
City Hotel,120,May,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,105.3,0,1,2,2.0,5,Short Stay,1
City Hotel,56,February,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,90.1,0,2,6,2.0,2,Medium Stay,0
City Hotel,0,July,0,0,3,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,0,3.0,7,Short Stay,0
City Hotel,68,November,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,28.0,0.0,0,Transient,60.0,0,0,4,2.0,11,Medium Stay,0
City Hotel,104,May,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,0,Transient,170.0,0,0,3,2.0,5,Short Stay,1
City Hotel,50,June,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,159.3,0,2,2,3.0,6,Short Stay,0
Resort Hotel,96,July,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,119.75,0,1,4,2.0,7,Medium Stay,1
City Hotel,69,April,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,390.0,0.0,0,Transient-Party,100.0,0,0,4,2.0,4,Medium Stay,1
City Hotel,277,November,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,0,Transient,100.0,0,0,3,2.0,11,Short Stay,1
City Hotel,156,April,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,37.0,0.0,0,Transient,100.0,0,0,3,2.0,4,Short Stay,1
City Hotel,346,September,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,2,2.0,9,Short Stay,0
City Hotel,67,February,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,3.0,0.0,0,Transient,80.0,0,0,2,2.0,2,Short Stay,1
City Hotel,66,October,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,104.85,0,1,4,2.0,10,Medium Stay,0
City Hotel,91,April,2,2,2,1.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,1,No Deposit,11.0,0.0,0,Transient,52.02,0,1,4,3.0,4,Medium Stay,0
City Hotel,140,August,0,5,2,0.0,0,BB,JPN,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,0,Transient,156.0,0,1,5,2.0,8,Medium Stay,0
City Hotel,48,August,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,198.0,0,1,5,2.0,8,Medium Stay,0
City Hotel,46,November,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,86.4,0,2,1,1.0,11,Short Stay,0
City Hotel,12,July,2,2,3,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,4,3.0,7,Medium Stay,0
City Hotel,0,August,0,1,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,168.3,0,2,1,3.0,8,Short Stay,0
Resort Hotel,129,May,1,3,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,H,1,No Deposit,240.0,0.0,0,Transient,160.0,0,0,4,3.0,5,Medium Stay,0
Resort Hotel,34,September,2,5,2,1.0,0,BB,PRT,Direct,Direct,0,1,0,C,0,No Deposit,0.0,0.0,0,Transient,114.0,0,0,7,3.0,9,Medium Stay,1
City Hotel,140,November,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,3,2.0,11,Short Stay,0
City Hotel,5,January,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,92.0,0,1,1,2.0,1,Short Stay,0
City Hotel,213,September,3,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,119.85,0,0,8,2.0,9,Long Stay,1
Resort Hotel,468,May,0,2,2,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,249.0,0.0,0,Transient-Party,69.0,0,0,2,2.0,5,Short Stay,0
City Hotel,54,January,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,171.0,0.0,0,Transient,65.0,0,0,3,2.0,1,Short Stay,1
City Hotel,67,November,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,4,2.0,11,Medium Stay,0
City Hotel,7,September,1,1,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,170.0,0,0,2,2.0,9,Short Stay,0
City Hotel,386,July,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,0,Transient,62.0,0,0,2,2.0,7,Short Stay,1
City Hotel,437,May,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,0,Transient,60.0,0,0,3,2.0,5,Short Stay,1
Resort Hotel,25,October,2,2,1,0.0,0,BB,OMN,Online TA,TA/TO,0,0,0,A,0,No Deposit,241.0,0.0,0,Transient,59.29,0,1,4,1.0,10,Medium Stay,0
City Hotel,30,August,2,5,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,125.1,0,1,7,2.0,8,Medium Stay,0
Resort Hotel,103,November,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,314.0,0.0,0,Transient,30.24,0,0,4,2.0,11,Medium Stay,0
City Hotel,2,June,0,1,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,8.0,0.0,0,Transient,295.0,0,1,1,4.0,6,Short Stay,0
City Hotel,0,December,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,2,1,2.0,12,Short Stay,0
Resort Hotel,94,February,1,3,1,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,0,No Deposit,152.0,0.0,0,Transient-Party,44.0,0,0,4,1.0,2,Medium Stay,0
Resort Hotel,83,April,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,0,Non Refund,71.0,0.0,0,Transient,58.0,0,0,7,2.0,4,Medium Stay,1
City Hotel,14,June,0,3,2,0.0,0,BB,QAT,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,152.67,0,1,3,2.0,6,Short Stay,1
Resort Hotel,0,May,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,79.0,0,0,1,2.0,5,Short Stay,0
City Hotel,29,February,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,80.0,0,0,3,2.0,2,Short Stay,0
City Hotel,56,December,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,1,No Deposit,9.0,0.0,0,Transient,82.44,0,1,3,2.0,12,Short Stay,0
City Hotel,59,February,2,2,3,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,83.0,0.0,0,Transient,164.8,0,0,4,5.0,2,Medium Stay,1
City Hotel,0,August,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,75.0,0,0,1,2.0,8,Short Stay,0
City Hotel,14,February,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,2,1.0,2,Short Stay,0
Resort Hotel,26,February,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,39.0,0,1,4,1.0,2,Medium Stay,1
City Hotel,92,April,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,99.0,0,0,3,2.0,4,Short Stay,1
City Hotel,96,October,1,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,118.8,0,3,2,2.0,10,Short Stay,1
Resort Hotel,312,August,2,2,2,1.0,0,BB,LUX,Online TA,TA/TO,0,0,0,E,2,No Deposit,240.0,0.0,0,Transient,172.8,0,2,4,3.0,8,Medium Stay,1
Resort Hotel,74,August,0,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,130.2,0,0,5,2.0,8,Medium Stay,1
City Hotel,20,December,1,3,2,1.0,0,BB,ECU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,4,3.0,12,Medium Stay,0
City Hotel,336,September,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,6.0,0.0,0,Transient-Party,101.5,0,0,2,2.0,9,Short Stay,1
City Hotel,105,May,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,0,Transient,160.0,0,0,2,1.0,5,Short Stay,1
City Hotel,182,August,2,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,137.7,0,0,3,3.0,8,Short Stay,0
City Hotel,429,September,0,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,330,Transient,65.0,0,0,2,2.0,9,Short Stay,0
City Hotel,3,December,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,156.33,0,2,3,3.0,12,Short Stay,0
City Hotel,91,August,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,117.9,0,0,2,2.0,8,Short Stay,0
City Hotel,79,November,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,60.0,0.0,69,Transient,75.0,0,0,2,2.0,11,Short Stay,1
Resort Hotel,30,July,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,8.0,0.0,0,Contract,79.5,0,0,1,2.0,7,Short Stay,0
